lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
73995,sē̆,\N,26940,se,so:--,"so:--Se ðeáh yet, still, Exon. Th. 13, 31; Cri. 211: 159, 30; Gú. 934: 328, 24; Vy. 22: 454, 6; Hy. 4, 28: 455, 12, 18; Hy. 4, 48, 51: 495, 13; Rä. 84, 7. Hwæðre se ðeáh, 417, 27; Rä. 36, 11. Efne se ðeáh, 421, 33; Rä. 40, 27: 482, 2; Rä. 66, 1. Se ðeána, 127, 3; Gú. 380. Sete hí samod anlíce swá se wægnes hweól pone ilos ut rotam, Ps. Th. 82, 10. [Hi rihtleceden þat folc swa se hi mihten, O. E. Homl. i. 235, 32. Se in combinations hwat se, alse is frequent in later English.] v. swá, nese (?)."
23014,ūr,aurochs,33186,ur,Formerly,"Formerly :-- ᚢ ( = ur) wæs geára (cf. iú (geó) ... geára) geógoðhádes glǽm; nú synt geárdagas forð gewitene, lífwynne geliden, Elen. Kmbl. 2530; El. 1266. ᚢ wæs longe laguflódum bilocen lífwynna dǽl, feoh on foldan, Exon. Th. 50, 25; Cri. 806. v. or."
23014,ūr,aurochs,33187,úr,"A kind of ox, a bison","A kind of ox, a bison; urus: also the name of the U-rune :-- Úr ( ᚢ ) byþ ánmód and oferhyrned, feohteþ mid hornum mǽre mórstapa, Runic pm. Kmbl. 339, 7; Rún. 2. (The rune is written without representing a word, Exon. Th. 284, 32; Jul. 706.) [Goth. úraz name of the U-rune: Icel. úrr a kind of ox; úr the name of the U-rune: O. H. Ger. úr-ohso: Ger. auer-ochse.]"
82416,wegan,"bring, lead, weigh",33987,wegan,trans.,trans.
82416,wegan,"bring, lead, weigh",33988,wegan,to delude,"to delude, wegan to bend. v. wǽgan, ge-wégan."
85623,wesan,feast,34383,wesan,To be,"To be:--Wesan and beón fore, Wrt. Voc. ii. 34, 61."
85623,wesan,feast,34384,wésan,"to sleep, soak;","to sleep, soak; inficere, conficere :-- Genim gréne rudan, cnuca smale and wés mid doran hunige, Lchdm. iii. 4, 24. Heoretes sceafeþan of felle áscafen mid pumice and wése mid ecede, 44, 11: ii. 100, 15: 246, 13. v. ge-wésan; wése, wésing."
19904,āl,flame,1403,al,An,"An AWL, a fork, flesh-hook; subula, fuscinula, harpago :-- þirlige his eáre mid ale bore his ear through with an awl, Lev. 25, 10: L. Alf. 11; Th. i. 46, 10, MS. G. [Chauc, oule: Wyc. al: O. H. Ger. ala, f: M. H. Ger. al, f: Ger. ahle. f; O. Nrs. alr, m.]"
19904,āl,flame,1404,al,all,"all, Cd. 213; Th. 265, 16; Sat. 8: 214; Th. 268, 24; Sat. 60. v. eal."
23014,ūr,aurochs,33186,ur,Formerly,"Formerly :-- ᚢ ( = ur) wæs geára (cf. iú (geó) ... geára) geógoðhádes glǽm; nú synt geárdagas forð gewitene, lífwynne geliden, Elen. Kmbl. 2530; El. 1266. ᚢ wæs longe laguflódum bilocen lífwynna dǽl, feoh on foldan, Exon. Th. 50, 25; Cri. 806. v. or."
23014,ūr,aurochs,33187,úr,"A kind of ox, a bison","A kind of ox, a bison; urus: also the name of the U-rune :-- Úr ( ᚢ ) byþ ánmód and oferhyrned, feohteþ mid hornum mǽre mórstapa, Runic pm. Kmbl. 339, 7; Rún. 2. (The rune is written without representing a word, Exon. Th. 284, 32; Jul. 706.) [Goth. úraz name of the U-rune: Icel. úrr a kind of ox; úr the name of the U-rune: O. H. Ger. úr-ohso: Ger. auer-ochse.]"
24128,fléah,\N,10853,fleah,a flea,"a flea; pūlex, Glos. Epnl. Recd. 161, 42. v. fleá."
24128,fléah,\N,10854,fleah,indecl. n:,"indecl. n: fleá, an; m. A white spot in the eye; albūgo :-- Þurh ðone æpl ðæs eágan mon mæg geseón, gif him ðæt fleah on ne gǽþ, gif hine ðonne ðæt fleah mid ealle ofergǽþ, ðonne ne mæg he nóht geseón a man can see with the pupil of the eye, if the white speck does not spread over it, if the white speck spreads all over it, then he cannot see anything, Past. 11, 4; Hat. MS. 15b, 4. Se hæfþ eallinga fleah on his módes eágum he has altogether a white speck in the eyes of his mind, 11, 4; Hat. MS. 15b, 1."
24128,fléah,\N,10855,fleáh,flew,"flew, Ps. Spl. 17, 12; p. of fleógan."
24128,fléah,\N,10856,fleáh,fled,"fled, Ps. Lamb. 113, 3; p. of fleón."
25239,blǣd,bladder,4573,BLÆD,A leaf,"A leaf, BLADE; folium palmula :-- Brád blado broad leaves, Cd. 48; Th. 61, 8; Gen. 994. Róðres blæd the blade of an oar; palmula, Ælfc. Gl. 83; Som. 73, 77; Wrt. Voc. 48, 16. [O. Sax. blad, n: Frs. O. Frs. bled, n: Dut. blad, n: Ger. blatt, n: M. H. Ger. blat, n: O. H. Ger. blat, n: Dan. Swed. blad, n: Icel. blað, n. folium.] DER. ár-blæd."
25239,blǣd,bladder,4574,blæd,"A cup, bowl, goblet, vial","A cup, bowl, goblet, vial; patera, phiala, Æthelfledæ Test. Lye. v. bledu."
25239,blǣd,bladder,4575,blǽd,"a blast, blowing, breath, spirit, life, mind;","a blast, blowing, breath, spirit, life, mind; flamen, flatus, inspiratio? spiritus, vita, animus :-- Gif máre blǽd windes astág [MS. astahg] if a stronger blast of wind arose; si flatus venti major adsurgeret, Bd. 4, 3; S. 569, 8. Þurh gǽstes blǽd through the spirit's inspiration, Exon. 63 b; Th. 234, 33; Ph. 549. God ableów on his ansýne líflícne blǽd God blew into his face the breath of life, Hexam. 11; Norm. 18, 26. His blǽd forleósan to lose his life, Judth. 10; Thw. 22, 16; Jud. 63. Náh seó módor geweald bearnes blǽdes the mother hath not power over her child's life, Salm. Kmbl. 769; Sal. 384. Beorht on blǽde bright in life, Elen. Kmbl. 975; El. 489."
25239,blǣd,bladder,4576,blǽd,f.,"f. What is produced,-A flower, blossom,fruit; flos, olus, fructus :-- His leáf and his blǽda ne fealwiaþ its leaves and its flowers shall not fall; folium ejus non decidet, Ps. Th. 1, 4. Wudu sceal blǽdum blówan a wood shall blow with flowers, Menol. Fox 527; Gn. C. 34. Geseh he geblówene bearwas standan, blǽdum gehrodene he saw blowing groves stand, adorned with blossoms, Andr. Kmbl. 2896; An. 1451. Bléda wyrta olera herbarum, Ps. Spl. 36, 2. He déþ ǽlc twíg aweg on me, ðe blǽda ne byrþ; and he feormaþ ǽlc ðara, ðe blǽda byrþ, ðæt hyt bere blǽda ðe swíðor omnem palmitem in me non ferentem fructum, tollet eum; et omnem, qui fert fructum, purgabit eum, ut fructum plus afferat, Jn. Bos. 15, 2. Beorc biþ blǽda leás the birch-tree is fruitless [void of fruit], Runic pm. 18; Kmbl. 342, 27; Hick. Thes. i. 135. Hærfest bryngþ rípa bléda harvest brings ripe fruits, Bt. 39, 13; Fox 234, 15: 34, 10; Fox 150, 5. Balsames blǽd fruit of balsam, Cot. 48."
25863,brǣð,"vapor, breath, wind",4917,bræd,"Fraud, deceit","Fraud, deceit; fraus, dolus :-- He hit dyde bútan brede [bræde MS. B.] and bigswíce he did it without fraud and guile, L. Ed. 1; Th. i. 160, 6. Ic spæce drífe bútan bræde and bútan bíswíce I prosecute my suit without fraud and without guile, L. O. 2; Th. i. 178, 13. Bred fucus, fraus, astus, Cot. 10."
25863,brǣð,"vapor, breath, wind",4918,bræd,"plucked, drew out","plucked, drew out, Byrht. Th. 136, 20; By. 154; p. of bredan."
25863,brǣð,"vapor, breath, wind",4919,brǽd,indecl. f.,"indecl. f. [brád broad; latus] BREADTH, width, latitude; latitudo, amplitudo :-- Biþ se arc fíftig fæðma on brǽde the ark shall be fifty fathoms in breadth; quinquaginta cubitorum erit latitudo arcæ, Gen. 6, 15. On brǽdo his stealles latitudine sui status, Bd. 1, 1; S. 474, 29. Ic on brǽdu [brǽde, Spl.] gange ambulabam in latitudine, Ps. Th. 118, 45. Drihten me gehýrde on heáre [ = heáhre, MS. hearr] brǽdu exaudivit me in latitudine Dominus, 117, 5. Hí habbaþ ingang swá mycelre brǽdo swá mon mæg mid liðeran geworpan habet ingressum amplitudinis quasi jactus fundæ, Bd. 4, 13; S. 583, 11. [Chauc. brede: Wyc. breede: O. Frs. brede, f: Dut. breedte, f: Ger. M. H. Ger. breite, f: O. H. Ger. breiti, f: Goth. braidei, f: Dan. brede, c: Swed. bredd, f: Icel. breidd, f. breadth.] DER. hand-brǽd."
25863,brǣð,"vapor, breath, wind",4920,brǽd,broad,"broad; latus, Beo. Th. 4421, note. v. brád."
25883,brǣde,raw meat,4923,brǽde,Roasted meat,"Roasted meat; assatura :-- Brǽde assura vel assatura, Ælfc. Gl. 31; Som. 61, 85; Wrt. Voc. 27, 15. [Dut. ge-braad, n: Ger. brate, m. caro assa: M. H. Ger. bráte, m: O. H. Ger. bráto, m. assatura.]"
25883,brǣde,raw meat,4924,brǽde,The breadth,The breadth; latum. v. lenden-brǽde.
26045,beorn,"warrior, chieftain",3747,beorn,children,"children, Th. Diplm. A. D. 830; 466, 5. v. bearn."
26045,beorn,"warrior, chieftain",3748,beorn,for,"for bearn burned, Beo. Th. 3764, note; B. 1880; p. of beornan."
26045,beorn,"warrior, chieftain",3749,BEORN,a man;,"a man; vir :-- Se beorn on waruþe scip gemétte the man found a ship on the strand, Andr. Kmbl. 478; An. 239 : 1203; An. 602. Boétius wæs beorn bóca Boethius was a man skilled in books, Bt. Met. Fox 1, 103; Met. 1, 52 : Exon. 83 a; Th. 313, 22; Mód. 4. Beornes blóde with man's blood, Bt. Met. Fox 8, 67; Met. 8, 34. Beornas Baðan nemnaþ men name Bath, Chr. 973; Erl. 124, 12; Edg. 5. Beornas geonge young men, Cd. 184; Th. 230, 13; Dan. 232. Beorna sélost the best of men, 162; Th. 203, 10; Exod. 401 : Bt. Met. Fox 21, 82; Met. 21, 41."
26332,brēdan,"move quickly, swing",5000,bredan,"to weave,","to weave, BRAID, knit, join together, draw, pluck; plectere, nectere, vibrare, gladium stringere :-- Ic brede nett plecto, Ælfc. Gr. 28, 5; Som. 32, 8. Ic brede me max plecto mihi retia, Coll. Monast. Th. 21, 13. Beadohrægl broden on breóstum læg the armour [lit. war-garment] joined together lay on my breast, Beo. Th. 1108; B. 552: 3100; B. 1548. Byrhtnóþ bræd bill of scéðe Byrhtnoth drew his battle-axe from its sheath, Byrht. Th. 136, 36; By. 162. Híg brudon up heora ancran they drew up their anchors, Chr. 1052; Erl. 184, 23. Sweord ǽr gemealt, forbarn broden mǽl, wæs ðæt blód to ðæs hát the sword had already melted, the drawn brand was burnt, so hot was the blood, Beo. Th. 3236; B. 1616. Se bræd of ðæm beorne blódigne gár he plucked the bloody dart from the chief, Byrht. Th. 136, 20; By. 154."
26332,brēdan,"move quickly, swing",5001,brédan,"to roast, broil, warm","to roast, broil, warm, Cot. 86. v. brǽdan."
26332,brēdan,"move quickly, swing",5002,bredan,to make broad,"to make broad, Bt. 18, 1; Rawl. 38, 33, MS. Cot. v. brǽdan."
26874,bēodan,"offer, present",3680,BEÓDAN,"to command,","to command, BID, order; jubere, mandare :-- Ðás þing ic eów beóde hæc mando vobis, Jn. Bos. 15, 17. He beád Iosepe ðæt he bude his bróðrum dixit ad Joseph ut imperaret fratribus suis, Gen. 45, 17 : Ors. 6, 7; Bos. 119, 38 : Andr. Kmbl. 692; An. 346."
26874,bēodan,"offer, present",3774,beóðan,are,"are, Mt. Rush. Stv. 5, 11, = beóþ. v. beón."
28648,Tīg,Mars,29792,tíg,An open place,"An open place (?); a form occurring in composition with fore, forþ. For the former see fore-tíge (read -tíg); the instances of the latter are as follows:--Forðtíges vestibuli, atrii, Hpt. Gl. 496, 28. On ðam forðtége in ipsis foribus, Kent. Gl. 228. Graff gives zieh forum, and Grimm, R. A. 748, cites tie a meeting-place, as a term of lower Saxony."
28648,Tīg,Mars,29793,Tíg,a case.,"a case. v. Tíw, teáh."
28788,tēon,"indicate, announce",29707,teón,"to draw, pull","To draw, pull:--Ic teó traho, ic teó swýðe pertraho, Ælfc. Gr. 28, 5; Zup. 176, 5, 6. Teáþ trahunt, Wülck. Gl. 253, 32."
28788,tēon,"indicate, announce",29708,teón,To accuse a person of something,"To accuse a person of something (acc. of person and gen. of charge, or charge expressed by a clause):--Ðú mé stale týhst furti me arguis, Gen. 31, 32. Hwí tíhþ úre hláford ús swá micles falses? 44, 7. Gif gé scyld on eów witen ðæs ðe eów man tíhþ, Txts. 176, 10; Rtl. 114, 23: Exon. Th. 345, 13; Gn. Ex. 187. Týhþ, Cd. Th. 36, 33; Gen. 581. Ic eom unscyldig æt ðære tihtlan ðe N. mé tíhþ (týhþ, MS. B.), L. O. 5; Th. i. 180, 16. Hý teóþ ðé ðæs ðe hý sylfe habbaþ, Prov. Kmbl. 12. Hé teáh hiene ðæt hé his ungerisno sprǽce wið ða senatos he (Philip) charged him (Demetrius, his son) that he had spoken disparagingly of him to the senate, Ors. 4, 11; Swt. 206, 28. Ðá tugon hié hiene, ðæt hé heora swicdómes wið Alexander fremmende wǽre, and hiene for ðære tihtlan ofslógon, 4, 5; Swt. 168, 16. Gif hine hwá hwelces teó, L. Alf. pol. 17; Th. i. 72, 6: 11; Th. i. 68, 19: L. In. 30; Th. i. 120, 18. Gif hine man ǽniges þinges teó, L. C. S. 31; Th. i. 394, 28. Gif hine mon tió gewealdes on ðære dǽde, L. Alf. pol. 36; Th. i. 84, 15: 31; Th. i. 80, 16. Gif man ðone hláford teó, ðæt hé be his rǽde út hleópe, L. C. S. 30; Th. i. 394, 19. Gyf hine þreó men ætgædere teón, Th. i. 392, 23. Se man ðe man tuge the man who shall have been accused, L. Ath. iv. 6; Th. i. 224, 15. Gif hwá óðerne tión wille, ðæt hé hwelcne ne gelǽste ðara ðe hé him gesealde, L. Alf. pol. 33; Th. i. 82, 5. [Goth. teihan to show; O. Sax. af-tíhan to refuse: O. H. Ger. zíhan arguere: Ger. zeihen to accuse: Icel. tjá (wk.) to shew; cf. tiginn distinguished.] v. be-teón; teónd; tiht."
28788,tēon,"indicate, announce",29709,teón,"to make, frame, create, ordain, arrange, contrive, bring about, construct,","to make, frame, create, ordain, arrange, contrive, bring about, construct, (1) referring to material objects:--Ðysne wig ðe ðú ðé tó wundrum teódest, Cd. Th. 228, 25; Dan. 208. Thá middungeard moncynnæs uard æfter tiáde (teóde, Bd. 4, 24; S. 597, 23) dehinc terram custos humani generis creavit, Txts. 149, 8. Helm worhte wǽpna smið, wundrum teóde, besette swínlícum, ðæt hine beadःomécas bítan ne meahton, Beo. Th. 2909; B. 1452. Tó ðam golde ðe hé him tó gode teóde the gold that he had shaped for a god to himself, Cd. Th. 229, 13; Dan. 216. Se ðás woruld teóde, Exon. Th. 335, 16; Gn. Ex. 34: Andr. Kmbl. 1594; An. 798. (1 a) in a figurative expression:--Ða heora tungan teóþ (but the word may be from teón to draw (v. teón, I. 2), as it seems also to govern bogan in the following clause) teónan gehwylce sweorde efenscearpe exacuerunt ut gladium linguas suas, Ps. Th. 63, 3. (2) referring to immaterial objects:--Ðæs ðé þanc sié ðæt ðú ús ðás wrace teódest for this be thanks to thee that thou didst order this exile for us, Cd. Th. 235, 21; Dan. 309. Him heáhcynin fultum tióde for him the high king contrived help, 11, 11; Gen. 173. Se ðe ús ðis líf tióde he that framed for us this life, Met. 20, 131. Waldend him ðæt wíte teóde, Exon. Th. 336, 4; Gn. Ex. 43."
28788,tēon,"indicate, announce",29710,teón,"hurt, damage, vexation:--","hurt, damage, vexation:--Ðone on teón wigeþ feónd his feónde him (the dog) foe brings for the annoyance of his foe, Exon. Th. 433, 28; Rä. 51, 3."
33013,dēag,"color, fucus",7426,deag,A day,"A day; dies :-- Æfter feáum deagum after a few days, Bd. 5, 9; S. 623, 7. v. dæg."
33013,dēag,"color, fucus",7427,deág,"is of use, is good, avails","is of use, is good, avails, Exon. 8 a; Th. 2, 19; Cri. 21: 10 b; Th. 12, 22; Cri. 189; pres. of dugan."
35381,lið,"joint, limb",21500,lid,"A vessel, ship","A vessel, ship :-- On lides [the ark] bósme, Cd. 67; Th. 80, 21; Gen. 1332: 71; Th. 85, 6; Gen. 1410: Chr. 937; Erl. 112, 27; Aðelst. 27. Tó lides stefne, Erl. 112, 34;. Aðelst. 34: Andr. Kmbl. 806; An. 403: 3411; An. 1709. Seó [the dove] eft ne com tó lide [the ark] fleógan, Cd. 72; Th. 89, 11; Gen. 1479. Lǽt nú geferian flotan úserne, lid tó lande, Andr. Kmbl. 795 ; An. 398. [Icel. lið; n. a ship (almostexclusively in poetry.)] v. liþ."
35381,lið,"joint, limb",21665,líð,adj.,adj. v. líðe.
41890,glǣd,"embers, flame, glowing coal, coal",17116,glæd,"Gladness, joy","Gladness, joy :-- Swá missenlíce meahtig dryhten eallum dǽleþ sumum earfeþa dǽl sumum geógaþe glæd thus diversely does the mighty Lord allot to all, to one a share of troubles, to one the gladness of youth, Exon. 88 a; Th. 331, 14; Vy. 68. Perhaps here the form given by Lye ǽr sun gó to glade, v. Grm. D. M. 702-3. [Cf. Icel. gleði; f: Dan. glæde gladness, merriment: and A. R. gledful.]"
41890,glǣd,"embers, flame, glowing coal, coal",17117,GLÆD,"shining, bright","shining, bright :-- Glæd mid golde bright with gold, Exon. 125 a; Th. 480, 16; Rä. 64, 3. Wyrþ heó ungladu ðeáh heó ǽr gladu wǽre on to lócienne it [the sea] becomes turbid though before it was bright to look at [cf. glæshlutru on to seónne, 24], and the Latin sordida visibus obstat], Bt, 6; Fox 14, 26: Bt. Met. Fox 5, 21; Met. 5, 11. Godes condelle glædum gimme God's candle, the bright jewel [the sun], Exon. 57 a; Th. 204, 3; Ph. 92: 64 b; Th. 237, 20; Ph. 593. Glad seolfor shining silver, Cd. 129; Th. 164, 24; Gen. 2719. Óðer biþ golde glædra óðer biþ grundum sweartra one is brighter than gold, the other darker than the depths, Salm. Kmbl. 975; Sal. 488. Gimma gladost brightest of jewels, Exon. 60 a; Th. 218, 3; Ph. 289."
43007,gē,"land, region",13308,ge,"And, also","And, also; et :-- Ánra gehwylc, sóþfæst ge synnig, séceþ Meotudes dóm every one, just and sinful, shall seek the Creator's doom, Exon. 63 b; Th. 233, 11; Ph. 523 : Bt. Met. Fox 26, 171; Met. 26, 86 : Ps. Th. 66, 6. Ge ... ge both ... and; et ... et. He bebýt ge windum ge sǽ et ventis et mări impĕrat, Lk. Bos. 8, 25 : Jn. Bos. 2, 15 : Bt. 41, 3; Fox 248, 28 : Chr. 835; Erl, 64, 28 : Bt. Met. Fox 9, 3; Met. 9, 2 : 20, 25, 26; Met. 20, 13 : Andr. Kmbl. 1083; An. 542. Ge mid býsenum heofonlíces lífes ge eác mid monungum et exemplis vītæ cælestis et monitis, Bd. 4, 19; S. 588, 3 : 2, 12; S. 512, 30, 31. Ge ... and both ... and, Cd. 35; Th. 46, 30-33; Gen. 752, 753. Ge eác swá same and in like manner, Bt. Met. Fox 11, 19; Met. 11, 10. Ge swylce and also, Beo. Th. 4508; B. 2258. ǽghwæðer ge ... ge either ... or; vel ... vel, Bd. 2, 12; S. 513, 14, 15. ǽghwæðer ge on mete, ge on hrægl, ge on ǽghwilcum ðinge both in meat, and in dress, and in every thing, Blickl. Homl. 219, 29. ǽgðer ge ... ge both ... and, Bt. 41, 2; Fox 246, 5. ǽgðer ge on spræce, ge on þeáwum, ge on eallum sidum both in speech, and in manners, and in all customs, Bt. 18, 2; Fox 62, 29 : 41, 5; Fox 254,19-21. [O. Sax. ge, gi, ja and.]"
43007,gē,"land, region",13311,gé,"ye, you","ye, you; vos, ύμεîs; gen. eówer [iwer] your, of you; vestrum vel vestri, ύμ̂ων; dat. eów [iów, iu, iuh, iuih, iwh] to you; vobis, ύμîν; acc. eów [iów, iu, iuh, iuih, iwh], eówic you; vos, ύμâs; pl. of pers. pron. 2nd pers. ðú thou :-- Ne ondrǽde gé fear ye not, Mt. Bos. 10, 28. Gé ðe on húse standaþ you who stand in the house; tu qui stătis in dŏmo, Ps. Th. 133, 2. Gebíde gé on beorge abide you on the mount, Beo. Th. 5051; B. 2529. Hwylc eówer quis vestrum? Mt. Bos. 6, 27 Án eówer ūnus vestrum, 26, 21. Ic sylle eów dăbo vobis, Ex. 6, 8. Ic secge eów dīco vobis, Mt. Bos. 6, 16 : 7, 7. Gyf gé ða lufiaþ ðe eów lufiaþ si dīlĭgĭtis eos qui vos dīlĭgunt, Mt. Bos. 5, 46. On eów becymþ Godes ríce pervĕnit in vos regnum Dei, Mt. Bos. 12, 28. Eówic grétan hét bade to greet you, Beo. Th. 182; B. 3095. Hwanon eágorstreám eówic brohte whence hath the ocean-stream brought you? Andr. Kmbl. 518; An. 259 : 1764; An. 884. Sibb sý mid eówic peace be with you, Exon. 75 b; Th. 282, 25; Jul. 668. [Wyc. ȝee, ȝe : Piers P. ye : Chauc. Orm. ȝe : O. Sax. gi, ge : O. Frs. gi, i : Ger. ihr : M. H. Ger. ir : O. H. Ger. ír : Goth. yus : Dan. Swed. i : Icel. ér.]"
43841,cyme,\N,7063,cyme,"A coming, an approach, advent","A coming, an approach, advent; adventus :-- Me is ðín cyme on myclum þonce gratus mihi est multum adventus tuus, Bd. 4, 9; S. 577, 21: Exon. 21a; Th. 56, 8; Cri. 897: 21a; Th. 57, 10; Cri. 916: 44b; Th. 152, 2; Gú. 802: 56b; Th. 201, 9; Ph. 53: 69b; Th. 258, 3; Jul. 259. Wearþ Húna cyme cúþ ceasterwarum the approach of the Huns was known to the citizens, Elen. Kmbl. 82; El. 41. He ongeat ðone intingan heora cymes he understood the cause of their coming, Bd. 2, 2; S. 504, 1. He wítgode hú his ealdormenn sceoldon fægnian his cymes of his wræcsíðe he prophesied how his chief men should rejoice at his coming from his banishment, Ps. Th. arg. 23. Syxtygum wintra ǽr Cristes cyme UNCERTAIN sixty [of] years [winters] before the coming of Christ, Bd. 1, 2; S. 475, 4: Exon. 23a; Th. 64, 1; Cri. 1031: 100a; Th. 376, 30; Seel. 162: 57b; Th. 205, 4; Ph. 107: 59b; Th. 214, 27; Ph. 245: 68a; Th. 252, 11; Jul. 161: Elen. Kmbl. 2454; El. 1228. Morgensteorra bodaþ ðære sunnan cyme the morning star announces the sun's approach, Bt. 39, 13; Fox 234, 4. Hyht wæs geniwad þurh ðæs beornes cyme hope was renewed through the chief's coming, Exon. 15b; Th. 33, 24; Cri. 530: 47a; Th. 160, 17; Gú. 945: 56b; Th. 200, 28; Ph. 47: 63a; Th. 231, 16; Ph. 490: Cd. 151; Th. 189, 4; Exod. 179: Elen. Kmbl. 2170; El. 1086. Þurh mínne cime through my coming, Cd. 29; Th. 39, 1; Gen. 618. Gefégon beornas burhweardes cyme the men rejoiced at the coming of the prince, Andr. Kmbl. 1320; Ah. 660: Menol. Fox 62; Men. 31. Ic ne wát hwonan his cymas [MS. cyme] sindon I know not whence his comings are, Exon. 50b; Th. 175, 18; Gú. 1196: Beo. Th. 520; B. 257. DER. be-cyme, eft-, forþ-, from-, geán-, hér-, hider-, hleóðor-, ofer-, ongeán-, seld-, þrym-, to-, up-, ymb-, ym-."
43841,cyme,\N,7064,cyme,"Becoming, convenient, suitable, lovely, beautiful, splendid","Becoming, convenient, suitable, lovely, beautiful, splendid; commŏdus, conveniens, aptus, splendĭdus :-- Cumaþ nú and geseóþ, hú cyme weorc Drihten worhte come now and see what lovely works the Lord has wrought, Ps. Th. 65, 4. Ðe on Chananéa cymu worhte wundur qui fecit mirabilia in terra Chanaan, 105, 18. Gif ic míne gewǽda on wítehrægl cyme cyrde if I turned my beautiful garments into sackcloth, Ps. Th. 68, 11. Ðæt ðú sí cymast ceastra Drihtnes that thou may be the most beautiful of the cities of the Lord, Ps. Th. 86, 2. DER. un-cyme."
46181,gē,her,13308,ge,"And, also","And, also; et :-- Ánra gehwylc, sóþfæst ge synnig, séceþ Meotudes dóm every one, just and sinful, shall seek the Creator's doom, Exon. 63 b; Th. 233, 11; Ph. 523 : Bt. Met. Fox 26, 171; Met. 26, 86 : Ps. Th. 66, 6. Ge ... ge both ... and; et ... et. He bebýt ge windum ge sǽ et ventis et mări impĕrat, Lk. Bos. 8, 25 : Jn. Bos. 2, 15 : Bt. 41, 3; Fox 248, 28 : Chr. 835; Erl, 64, 28 : Bt. Met. Fox 9, 3; Met. 9, 2 : 20, 25, 26; Met. 20, 13 : Andr. Kmbl. 1083; An. 542. Ge mid býsenum heofonlíces lífes ge eác mid monungum et exemplis vītæ cælestis et monitis, Bd. 4, 19; S. 588, 3 : 2, 12; S. 512, 30, 31. Ge ... and both ... and, Cd. 35; Th. 46, 30-33; Gen. 752, 753. Ge eác swá same and in like manner, Bt. Met. Fox 11, 19; Met. 11, 10. Ge swylce and also, Beo. Th. 4508; B. 2258. ǽghwæðer ge ... ge either ... or; vel ... vel, Bd. 2, 12; S. 513, 14, 15. ǽghwæðer ge on mete, ge on hrægl, ge on ǽghwilcum ðinge both in meat, and in dress, and in every thing, Blickl. Homl. 219, 29. ǽgðer ge ... ge both ... and, Bt. 41, 2; Fox 246, 5. ǽgðer ge on spræce, ge on þeáwum, ge on eallum sidum both in speech, and in manners, and in all customs, Bt. 18, 2; Fox 62, 29 : 41, 5; Fox 254,19-21. [O. Sax. ge, gi, ja and.]"
46181,gē,her,13311,gé,"ye, you","ye, you; vos, ύμεîs; gen. eówer [iwer] your, of you; vestrum vel vestri, ύμ̂ων; dat. eów [iów, iu, iuh, iuih, iwh] to you; vobis, ύμîν; acc. eów [iów, iu, iuh, iuih, iwh], eówic you; vos, ύμâs; pl. of pers. pron. 2nd pers. ðú thou :-- Ne ondrǽde gé fear ye not, Mt. Bos. 10, 28. Gé ðe on húse standaþ you who stand in the house; tu qui stătis in dŏmo, Ps. Th. 133, 2. Gebíde gé on beorge abide you on the mount, Beo. Th. 5051; B. 2529. Hwylc eówer quis vestrum? Mt. Bos. 6, 27 Án eówer ūnus vestrum, 26, 21. Ic sylle eów dăbo vobis, Ex. 6, 8. Ic secge eów dīco vobis, Mt. Bos. 6, 16 : 7, 7. Gyf gé ða lufiaþ ðe eów lufiaþ si dīlĭgĭtis eos qui vos dīlĭgunt, Mt. Bos. 5, 46. On eów becymþ Godes ríce pervĕnit in vos regnum Dei, Mt. Bos. 12, 28. Eówic grétan hét bade to greet you, Beo. Th. 182; B. 3095. Hwanon eágorstreám eówic brohte whence hath the ocean-stream brought you? Andr. Kmbl. 518; An. 259 : 1764; An. 884. Sibb sý mid eówic peace be with you, Exon. 75 b; Th. 282, 25; Jul. 668. [Wyc. ȝee, ȝe : Piers P. ye : Chauc. Orm. ȝe : O. Sax. gi, ge : O. Frs. gi, i : Ger. ihr : M. H. Ger. ir : O. H. Ger. ír : Goth. yus : Dan. Swed. i : Icel. ér.]"
